Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201000593,IDP000046377,,(PA) Diberi Paten,051.1559,31 Mar 2011,16 Sep 2010,16 Sep 2010,"2009-228437 30 Sep 2009 JP
","B01D 35/02,F02M 37/00,F02M 37/10,F02M 37/22","HONDA MOTOR CO., LTD."
P00201304526,IDP000052941,,(PA) Diberi Paten,2014/01596,05 Jun 2014,12 Nov 2013,12 Nov 2013,"2012-263618 30 Nov 2012 JP
","B60T 11/06,B62L 3/00,B62L 3/02,B62L 3/08","HONDA MOTOR CO., LTD."
P00201304829,IDP000055007,,(PA) Diberi Paten,2015/03225,31 Jul 2015,12 Dec 2013,19 Nov 2003,"2002-348628 29 Nov 2002 JP
",B62J 37/00,"HONDA MOTOR CO., LTD."
P00201300156,IDP000051431,,(PA) Diberi Paten,2014/01563,05 Jun 2014,05 Mar 2013,05 Mar 2013,"2012-053461 09 Mar 2012 JP
",B62J 1/12,"HONDA MOTOR CO., LTD."
P00201403061,IDP000052223,,(PA) Diberi Paten,2015/05404,04 Dec 2015,26 May 2014,26 May 2014,"2013-111928 28 May 2013 JP
","B22C 9/06,B22D 13/10","HONDA MOTOR CO., LTD."
P00201400001,IDP000045411,,(PA) Diberi Paten,2015/01368,10 Apr 2015,02 Jan 2014,02 Jan 2014,"2013-012298 25 Jan 2013 JP
","F02M 59/44,F16L 11/04","HONDA MOTOR CO., LTD."
P00201100319,IDP000044264,,(PA) Dihapuskan,051.5440,22 Dec 2011,09 Jun 2011,09 Jun 2011,"2010-134259 11 Jun 2010 JP
",F02F 1/42,"HONDA MOTOR CO., LTD."
P00201200196,IDP000039929,,(PA) Diberi Paten,2012/04271,25 Oct 2012,19 Mar 2012,19 Mar 2012,"2011-255802 24 Nov 2011 JP
","F02D 15/00,F02D 29/00,F02D 29/02","HONDA MOTOR CO., LTD."
P00201501798,IDP000053462,,(PA) Dihapuskan,2016/03523,20 May 2016,27 Mar 2015,10 Feb 2014,"2013-061642 25 Mar 2013 JP
","B60W 10/06,F02D 29/00,F02D 29/02,F16H 61/02","HONDA MOTOR CO., LTD."
P00201300511,,-,(PA) Dianggap Ditarik Kembali (Direktur),2014/01545,05 Jun 2014,,-,"2012-190488 30 Aug 2012 JP
","B60Q 1/30,B62J 6/04","HONDA MOTOR CO., LTD"
P00201200352,IDP000047176,,(PA) Diberi Paten,2012/04862,29 Nov 2012,09 May 2012,09 May 2012,"2011-111492 18 May 2011 JP
","B62J 15/00,B62J 15/04,B62J 23/00,B62K 25/10,B62K 25/20,B62K 25/26","HONDA MOTOR CO., LTD."
P00201403715,IDP000059125,,(PA) Menunggu Respon Dihapuskan,2015/03521,14 Aug 2015,23 Jun 2014,27 Nov 2012,"2011-264105 01 Dec 2011 JP
","B60Q 1/44,B62D 25/08","HONDA MOTOR CO., LTD."
P00201200248,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2013/00490,28 Feb 2013,,-,"2011-086538 08 Apr 2011 JP
","B60G 17/00,B60G 17/06,B60G 21/00","HONDA MOTOR CO., LTD."
P00201500380,IDP000065006,,(PA) Diberi Paten,2017/01115,17 Feb 2017,23 Jan 2015,23 Jan 2015,"2014-011712 24 Jan 2014 JP
",F16G 5/16,"HONDA MOTOR CO., LTD."
P00201701818,IDP000061961,,(PA) Diberi Paten,2017/13704,15 Dec 2017,22 Mar 2017,22 Mar 2017,"2016-062352 25 Mar 2016 JP
","B60B 3/02,B60B 3/06","HONDA MOTOR CO., LTD."
P00201300191,IDP000050838,,(PA) Diberi Paten,2013/04573,12 Dec 2013,20 Mar 2013,20 Mar 2013,"2012-089365 10 Apr 2012 JP
","B62J 39/00,B62M 7/02","HONDA MOTOR CO., LTD."
P00201600771,IDP000059923,,(PA) Menunggu Respon Dihapuskan,2017/04890,12 May 2017,05 Feb 2016,05 Feb 2016,"2015-026260 13 Feb 2015 JP
","B60T 11/06,B62L 3/02,B62L 3/08","HONDA MOTOR CO., LTD."
P00201300554,IDP000045663,,(PA) Diberi Paten,2014/01377,05 Jun 2014,26 Jul 2013,26 Jul 2013,"2012-166448 27 Jul 2012 JP
","B23K 26/10,B23K 26/142,B23K 26/38,B23K 26/70","HONDA MOTOR CO., LTD"
P00201404476,IDP000058952,,(PA) Masa Tenggang Dihapuskan,2017/07941,28 Jul 2017,22 Jul 2014,27 Sep 2012,"2012-018649 31 Jan 2012 JP
","B05B 13/02,B05B 5/08,B05B 5/10","HONDA MOTOR CO., LTD"
P00201501786,IDP000059946,,(PA) Diberi Paten,2016/06259,18 Nov 2016,26 Mar 2015,26 Mar 2015,"2014-067712 28 Mar 2014 JP
","B62J 99/00,B62M 7/02","HONDA MOTOR CO., LTD."
P00201505770,IDP000055845,,(PA) Diberi Paten,2017/03366,07 Apr 2017,16 Sep 2015,16 Sep 2015,"2014-191723 19 Sep 2014 JP
","B23K 26/354,F16G 5/16","HONDA MOTOR CO., LTD"
P00201500426,IDP000053451,,(PA) Masa Tenggang Dihapuskan,2017/01514,24 Feb 2017,26 Jan 2015,02 Jul 2013,"2012-167616 27 Jul 2012 JP
","B62D 21/00,B62D 21/11,B62D 29/00","HONDA MOTOR CO., LTD."
P00201403390,IDP000052885,,(PA) Dihapuskan,2015/00225,05 Feb 2015,10 Jun 2014,10 Jun 2014,"2013-123386 12 Jun 2013 JP
","F01M 1/08,F01P 3/08,F02F 3/22","HONDA MOTOR CO., LTD."
P00201506812,IDP000070800,,(PA) Diberi Paten,2017/03896,13 Apr 2017,21 Oct 2015,02 Apr 2014,"2013-089629 22 Apr 2013 JP
","B22C 9/06,B22C 9/08,B22D 17/22","HONDA MOTOR CO., LTD"
P00201403602,IDP000054836,,(PA) Dihapuskan,2016/02363,01 Apr 2016,19 Jun 2014,19 Jun 2014,"2013-136928 28 Jun 2013 JP
","H04W 64/00,H04W 68/04","HONDA MOTOR CO., LTD."
P00201506951,,-,(PA) Ditarik Kembali oleh Pemohon,2017/04009,21 Apr 2017,,-,"2013-094022 26 Apr 2013 JP
","B22C 9/22,B62D 21/00","HONDA MOTOR CO., LTD."
P00201600892,IDP000059927,,(PA) Diberi Paten,2017/04897,12 May 2017,11 Feb 2016,19 Aug 2014,"2013-170237 20 Aug 2013 JP
","B60H 1/00,B60R 16/02","HONDA MOTOR CO., LTD."
P00201400260,IDP000046425,,(PA) Diberi Paten,2015/01493,24 Apr 2015,17 Jan 2014,17 Jan 2014,"2013-014610 29 Jan 2013 JP
","B62J 39/00,F02M 35/024,F02M 35/16","HONDA MOTOR CO., LTD."
P00201506545,IDP000050369,,(PA) Diberi Paten,2016/04829,19 Aug 2016,13 Oct 2015,10 Dec 2013,"2013-057754 21 Mar 2013 JP
","B60T 11/04,B62K 19/38,B62L 3/04,B62L 3/08","HONDA MOTOR CO., LTD."
P00201506623,IDP000057374,,(PA) Diberi Paten,2017/03681,13 Apr 2017,15 Oct 2015,25 Feb 2014,"2013-067987 28 Mar 2013 JP
",F16G 5/16,"HONDA MOTOR CO., LTD."
P00201000120,IDP000046089,,(PA) Dihapuskan,051.3784,18 Aug 2011,12 Feb 2010,12 Feb 2010,"2009-046906 27 Feb 2009 JP
","B62J 17/06,B62J 23/00","HONDA MOTOR CO., LTD."
P00201400375,IDP000054731,,(PA) Diberi Paten,2014/05252,30 Dec 2014,22 Jan 2014,22 Jan 2014,"2013-038710 28 Feb 2013 JP
","B60N 2/00,B62J 1/00,B62J 23/00","HONDA MOTOR CO., LTD."
P00201602268,IDP000068838,,(PA) Diberi Paten,2017/05837,02 Jun 2017,05 Apr 2016,13 Sep 2013,"- - -
","B60R 11/06,B60R 5/00","HONDA MOTOR CO., LTD."
P00201404272,IDP000054017,,(PA) Diberi Paten,2015/00237,05 Feb 2015,15 Jul 2014,15 Jul 2014,"2013-180538 30 Aug 2013 JP
",F16H 61/00,"HONDA MOTOR CO., LTD."
P00201601082,,-,(PA) Pemeriksa Substantif,2017/05144,19 May 2017,,-,"2015-038723 27 Feb 2015 JP
","B62J 17/00,B62J 23/00,B62J 99/00",HONDA MOTOR CO â€¢â€¢ LTD.
P00201507486,IDP000068551,,(PA) Diberi Paten,2017/04209,21 Apr 2017,19 Nov 2015,19 Nov 2015,"2014-242924 01 Dec 2014 JP
",B62J 9/00,"HONDA MOTOR CO., LTD."
P00201300668,IDP000053032,,(PA) Diberi Paten,2014/01401,05 Jun 2014,04 Sep 2013,04 Sep 2013,"2012-217286 28 Sep 2012 JP
",F02B 31/00,"HONDA MOTOR CO., LTD."
P00201506813,IDP000064388,,(PA) Diberi Paten,2017/03690,13 Apr 2017,26 Mar 2014,26 Mar 2014,"2013-070174 28 Mar 2013 JP
","B62J 6/00,B62J 6/02","HONDA MOTOR CO., LTD."
P00201200230,IDP000040067,,(PA) Diberi Paten,2012/04348,25 Oct 2012,28 Mar 2012,28 Mar 2012,"2011-081243 31 Mar 2011 JP
","B60W 10/00,B60W 30/00,F16D 48/00,F16H 61/00,F16H 63/00","HONDA MOTOR CO., LTD."
P00201300630,IDP000055653,,(PA) Diberi Paten,2014/01583,05 Jun 2014,26 Aug 2013,26 Aug 2013,"2012-213982 27 Sep 2012 JP
","B62J 17/00,B62J 6/02","HONDA MOTOR CO., LTD."
P00201400158,,-,(PA) Ditarik Kembali oleh Pemohon,2015/00276,05 Feb 2015,,-,"2011-147983 04 Jul 2011 JP
",B62D 25/06,"HONDA MOTOR CO., LTD."
P00201501510,IDP000057517,,(PA) Diberi Paten,2016/06219,18 Nov 2016,16 Mar 2015,16 Mar 2015,"2014-055047 18 Mar 2014 JP
","F02D 29/00,F02D 45/00,F02P 5/145","HONDA MOTOR CO., LTD."
P00201200197,IDP000039298,,(PA) Diberi Paten,2012/04291,25 Oct 2012,19 Mar 2012,19 Mar 2012,"2011-256037 24 Nov 2011 JP
","F02D 29/02,F16D 13/52,F16D 23/12","HONDA MOTOR CO., LTD."
P00201100168,IDP000037274,,(PA) Diberi Paten,051.4344,22 Sep 2011,14 Mar 2011,14 Mar 2011,"2010-058685 16 Mar 2010 JP
","F02D 9/00,F02D 9/02,F02D 9/10","HONDA MOTOR CO., LTD."
Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201406944,IDP000055994,,(PA) Diberi Paten,2015/01955,22 May 2015,10 Nov 2014,07 May 2013,"2013-084287 12 Apr 2013 JP
","B23P 19/00,B23P 21/00,B25H 1/04,B62D 65/18","HONDA MOTOR CO., LTD."
P00201000550,IDP000034869,,(PA) Diberi Paten,051.0369,10 Feb 2011,26 Aug 2010,26 Aug 2010,"2009-200961 31 Aug 2009 JP
","B62J 23/00,B62J 35/00","HONDA MOTOR CO., LTD."
P00201000561,IDP000036270,,(PA) Diberi Paten,051.0891,03 Mar 2011,30 Aug 2010,30 Aug 2010,"2009-202562 02 Sep 2009 JP
","B62J 17/00,B62J 23/00","HONDA MOTOR CO., LTD."
P00201000614,IDP000035411,,(PA) Diberi Paten,051.1821,21 Apr 2011,29 Sep 2010,29 Sep 2010,"2009-240025 19 Oct 2009 JP
","B62K 11/04,B62K 25/20,B62M 7/02","HONDA MOTOR CO., LTD."
P00201300020,IDP000043262,,(PA) Menunggu Respon Dihapuskan,2014/00038,09 Jan 2014,09 Jan 2013,09 Jan 2013,"2012-046979 02 Mar 2012 JP
",B62J 99/00,"HONDA MOTOR CO., LTD."
P00201300029,IDP000049562,,(PA) Diberi Paten,2013/02746,25 Jul 2013,16 Jan 2013,16 Jan 2013,"2012-014931 27 Jan 2012 JP
","B23K 101/04,B23K 37/053,B23K 9/025","HONDA MOTOR CO., LTD."
P00201200672,IDP000038903,,(PA) Diberi Paten,2013/00948,28 Mar 2013,15 Aug 2012,15 Aug 2012,"2011-189584 31 Aug 2011 JP
","B62J 35/00,B62J 6/18,B62J 9/00","HONDA MOTOR CO., LTD."
P00201505093,IDP000052505,,(PA) Diberi Paten,2016/06175,18 Nov 2016,20 Aug 2015,20 Aug 2015,"2014-177201 01 Sep 2014 JP
","B62M 7/02,F02M 35/10","HONDA MOTOR CO., LTD."
P00201000227,IDP000058265,,(PA) Diberi Paten,050.3651,07 Oct 2010,19 Mar 2010,19 Mar 2010,"2009-082649 30 Mar 2009 JP
",F02N 3/04,"HONDA MOTOR CO., LTD."
P00201000240,IDP000032826,,(PA) Pembatalan,050.3737,07 Oct 2010,29 Mar 2010,29 Mar 2010,"2010-022234 03 Feb 2010 JP
",B60K 6/40,"HONDA MOTOR CO., LTD."
P00201405275,,-,(PA) Ditarik Kembali oleh Pemohon,2016/00987,11 Mar 2016,,-,"2013-185051 06 Sep 2013 JP
",-,"Honda Motor Co., Ltd."
P00201405439,IDP000046196,,(PA) Diberi Paten,2016/02245,01 Apr 2016,12 Sep 2014,12 Sep 2014,"2013-204757 30 Sep 2013 JP
","B60R 16/033,F02N 11/00,F02N 11/04,F02N 11/08,H02P 27/06","HONDA MOTOR CO., LTD."
P00201000015,IDP000032825,,(PA) Diberi Paten,050.2644,-,08 Jan 2010,08 Jan 2010,"2009-007624 16 Jan 2009 JP
","F21S 8/10,F21V 11/16,F21V 7/04,F21W 101/14","HONDA MOTOR CO., LTD."
P00201000873,IDP000036681,,(PA) Pembatalan,051.2827,23 Jun 2011,13 Dec 2010,13 Dec 2010,"2009-290877 22 Dec 2009 JP
","F02M 37/00,F02M 37/10","HONDA MOTOR CO., LTD."
P00201200863,IDP000055113,,(PA) Diberi Paten,2013/02326,27 Jun 2013,12 Oct 2012,12 Oct 2012,"2011-275286 16 Dec 2011 JP
","F01N 1/16,F01N 13/08,F16L 21/00,F16L 23/00","HONDA MOTOR CO., LTD."
P00201201248,IDP000067325,,(PA) Diberi Paten,2013/02756,25 Jul 2013,20 Dec 2012,20 Dec 2012,"2012-012585 25 Jan 2012 JP
","F01P 11/00,F02B 77/00,F02F 7/00","HONDA MOTOR CO., LTD."
P00201000413,IDP000039892,,(PA) Masa Tenggang Dihapuskan,051.0187,13 Jan 2011,30 Jun 2010,30 Jun 2010,"2009-161563 08 Jul 2009 JP
",B60K 6/40,"HONDA MOTOR CO., LTD."
P00201100322,IDP000042727,,(PA) Diberi Paten,051.5357,22 Dec 2011,09 Jun 2011,09 Jun 2011,"2010-133991 11 Jun 2010 JP
",F02B 23/00,"HONDA MOTOR CO., LTD."
P00201200015,IDP000047916,,(PA) Diberi Paten,2012/03169,26 Jul 2012,13 Jan 2012,13 Jan 2012,"2011-008271 18 Jan 2011 JP
",B62J 35/00,"HONDA MOTOR CO., LTD."
P00201200084,IDP000051147,,(PA) Diberi Paten,2012/03750,30 Aug 2012,10 Feb 2012,10 Feb 2012,"2011-031090 16 Feb 2011 JP
","B60L 7/00,B60T 7/00","HONDA MOTOR CO., LTD."
P00201200593,IDP000039008,,(PA) Diberi Paten,2013/02524,25 Jul 2013,25 Jul 2012,25 Jul 2012,"2011-167897 31 Jul 2011 JP
",B62J 99/00,"HONDA MOTOR CO., LTD."
P00201100300,IDP000036137,,(PA) Diberi Paten,051.5166,08 Dec 2011,30 May 2011,30 May 2011,"2010-128814 04 Jun 2010 JP
","F02D 41/06,F02D 41/14,F02D 41/22","HONDA MOTOR CO., LTD."
P00201201257,IDP000044381,,(PA) Menunggu Respon Dihapuskan,2014/02320,17 Jul 2014,21 Dec 2012,21 Dec 2012,"2012-016627 30 Jan 2012 JP
",B62J 13/04,"HONDA MOTOR CO., LTD."
P00201300036,,-,(PA) Ditarik Kembali oleh Pemohon,2013/02534,25 Jul 2013,,-,"2012-012328 24 Jan 2012 JP
","B21D 28/00,B21D 28/02,B21D 28/04","Honda Motor Co., Ltd."
P00201000616,IDP000037898,,(PA) Diberi Paten,051.2172,12 May 2011,29 Sep 2010,29 Sep 2010,"2009-257134 10 Nov 2009 JP
",B62J 15/00,"HONDA MOTOR CO., LTD."
P00201000825,IDP000044096,,(PA) Menunggu Respon Dihapuskan,051.2738,16 Jun 2011,08 Dec 2010,08 Dec 2010,"2009-281762 11 Dec 2009 JP
","B62J 6/04,F21S 8/10","HONDA MOTOR CO., LTD."
P00201000914,IDP000038523,,(PA) Diberi Paten,051.3598,04 Aug 2011,23 Dec 2010,23 Dec 2010,"2010-018946 29 Jan 2010 JP
","B62J 1/12,B62J 35/00,B62J 9/00","HONDA MOTOR CO., LTD."
P00201200303,IDP000039381,,(PA) Diberi Paten,2013/01808,30 May 2013,18 Apr 2012,18 Apr 2012,"2011-096832 25 Apr 2011 JP
",F01N 7/08,"HONDA MOTOR CO., LTD."
P00201100180,IDP000041811,,(PA) Diberi Paten,2012/04181,27 Sep 2012,24 Mar 2011,24 Mar 2011,"2010-080930 31 Mar 2010 JP
",F02M 37/10,"HONDA MOTOR CO., LTD."
P00201200735,IDP000051938,,(PA) Diberi Paten,2013/04614,12 Dec 2013,14 Sep 2012,14 Sep 2012,"2011-204572 20 Sep 2011 JP
",B62J 23/00,"HONDA MOTOR CO., LTD."
P00201406084,,-,(PA) Dianggap Ditarik Kembali (Direktur),2016/02075,25 Mar 2016,,-,"2012-090667 12 Apr 2012 JP
","B01F 13/08,B01F 15/00,B01F 15/02","HONDA MOTOR CO., LTD"
P00201100483,IDP000036843,,(PA) Pembatalan,2012/01419,15 Mar 2012,16 Aug 2011,16 Aug 2011,"2010-201814 09 Sep 2010 JP
","B60L 3/00,B60T 13/10,B62L 3/08","HONDA MOTOR CO., LTD."
P00201400774,IDP000052532,,(PA) Diberi Paten,2016/02355,01 Apr 2016,11 Feb 2014,11 Feb 2014,"2013-038852 28 Feb 2013 JP
","B62J 6/00,F21W 101/00","HONDA MOTOR CO.,LTD."
P00201602090,IDP000064677,,(PA) Diberi Paten,2017/05503,26 May 2017,29 Mar 2016,08 Jul 2014,"2013-204081 30 Sep 2013 JP
","F16D 51/22,F16D 65/14,F16D 65/22,F16D 121/14,F16D 125/28","HONDA MOTOR CO., LTD."
P00201300632,IDP000060929,,(PA) Diberi Paten,2014/01581,05 Jun 2014,26 Aug 2013,26 Aug 2013,"2012-218373 28 Sep 2012 JP
",H05B 37/02,"HONDA MOTOR CO., LTD."
P00201100419,IDP000041956,,(PA) Diberi Paten,2013/00139,31 Jan 2013,15 Jul 2011,15 Jul 2011,"2010-166477 23 Jul 2010 JP
","B62D 25/16,E01F 13/10","HONDA MOTOR CO., LTD."
P00201000481,IDP000045834,,(PA) Dihapuskan,051.0440,10 Feb 2011,30 Jul 2010,30 Jul 2010,"2009-183864 06 Aug 2009 JP
",H02P 7/288,"HONDA MOTOR CO., LTD."
P00201000511,IDP000037955,,(PA) Diberi Paten,051.0889,03 Mar 2011,11 Aug 2010,11 Aug 2010,"2009-196596 27 Aug 2009 JP
","F01M 1/06,F01M 5/00","HONDA MOTOR CO., LTD."
P00201100237,IDP000038744,,(PA) Dihapuskan,051.4849,10 Nov 2011,25 Apr 2011,25 Apr 2011,"2010-103277 28 Apr 2010 JP
",F16D 43/18,"HONDA MOTOR CO., LTD."
P00201502265,IDP000059190,,(PA) Diberi Paten,2016/06766,16 Dec 2016,17 Apr 2015,29 Jul 2013,"2012-229604 17 Oct 2012 JP
","B22D 17/00,B22D 21/04,B60B 21/00,C22C 21/02","HONDA MOTOR CO., LTD."
P00201500499,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2017/04500,28 Apr 2017,,-,"2012-161010 19 Jul 2012 JP
","B60T 17/18,B60T 8/17","HONDA MOTOR CO., LTD."
P00201300461,IDP000041145,,(PA) Diberi Paten,2014/01543,05 Jun 2014,20 Jun 2013,20 Jun 2013,"2012-168349 30 Jul 2012 JP
","F02B 63/04,F02B 67/00,F02M 21/02,F02M 37/00","HONDA MOTOR CO., LTD"
P00201300553,IDP000058054,,(PA) Dihapuskan,2014/04038,23 Oct 2014,26 Jul 2013,26 Jul 2013,"2012-166447 27 Jul 2012 JP
","B21D 3/14,B21D 53/16,B23Q 3/06","HONDA MOTOR CO., LTD."
P00201502863,IDP000065137,,(PA) Diberi Paten,2016/06392,25 Nov 2016,13 May 2015,13 May 2015,"2014-112771 30 May 2014 JP
","B62J 37/00,F02D 11/02,F02D 9/02,F02M 55/02","HONDA MOTOR CO., LTD."
P00201200686,IDP000042501,,(PA) Diberi Paten,2013/00678,28 Mar 2013,29 Aug 2012,29 Aug 2012,"2011-212780 28 Sep 2011 JP
","F01L 1/12,F01L 1/34,F01M 9/10,F02F 1/40","HONDA MOTOR CO., LTD."
P00201404325,IDP000052332,,(PA) Masa Tenggang Dihapuskan,2015/04234,25 Sep 2015,16 Jul 2014,27 Sep 2012,"2012-013059 25 Jan 2012 JP
",B25B 23/14,"HONDA MOTOR CO., LTD"
P00201000615,IDP000043939,,(PA) Diberi Paten,051.2256,19 May 2011,29 Sep 2010,29 Sep 2010,"2009-258882 12 Nov 2009 JP
","B62J 99/00,B62J 6/02","HONDA MOTOR CO., LTD."
P00201200944,IDP000040888,,(PA) Masa Tenggang Dihapuskan,2013/03965,14 Nov 2013,05 Nov 2012,05 Nov 2012,"2011-246673 10 Nov 2011 JP
","B62J 99/00,B60T 8/34,B62J 23/00,B62J 9/00,B62M 7/02","HONDA MOTOR CO., LTD."
P00201000629,,-,(PA) Ditolak,051.1955,05 May 2011,,-,"2009-250317 30 Oct 2009 JP
",B62K 25/20,"HONDA MOTOR CO., LTD."
P00201300367,IDP000049826,,(PA) Diberi Paten,2013/04882,02 Jan 2014,17 May 2013,17 May 2013,"2012-134156 13 Jun 2012 JP
","F16H 57/03,F16H 57/031,F16H 57/035","HONDA MOTOR CO., LTD."
Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201507576,IDP000053611,,(PA) Diberi Paten,2017/04471,28 Apr 2017,23 Nov 2015,20 May 2014,"2013-116400 31 May 2013 JP
","B62J 17/02,B62J 9/00,B62J 99/00,B62K 19/46","HONDA MOTOR CO., LTD."
P00201000591,IDP000036295,,(PA) Diberi Paten,051.1525,31 Mar 2011,16 Sep 2010,16 Sep 2010,"2009-220670 25 Sep 2009 JP
","B62J 23/00,B62J 25/00,B62M 11/06,F02N 3/04","HONDA MOTOR CO., LTD."
P00201200050,IDP000047915,,(PA) Diberi Paten,2013/02537,25 Jul 2013,30 Jan 2012,30 Jan 2012,"2011-044689 02 Mar 2011 JP
","B22F 5/00,F16H 63/18","HONDA MOTOR CO., LTD."
P00201300021,IDP000043263,,(PA) Diberi Paten,2013/04587,12 Dec 2013,09 Jan 2013,09 Jan 2013,"2012-052067 08 Mar 2012 JP
","B62J 9/00,B62K 11/00","HONDA MOTOR CO., LTD."
P00201400956,IDP000049689,,(PA) Diberi Paten,2015/01622,30 Apr 2015,21 Feb 2014,21 Feb 2014,"2013-039507 28 Feb 2013 JP
","F02N 11/08,F02N 15/00","HONDA MOTOR CO., LTD."
P00201501533,IDP000057518,,(PA) Diberi Paten,2016/06255,18 Nov 2016,17 Mar 2015,17 Mar 2015,"2014-068391 28 Mar 2014 JP
","F01N 1/02,F01N 1/08,F01N 13/08","HONDA MOTOR CO., LTD."
P00201500745,IDP000056154,,(PA) Diberi Paten,2017/00604,03 Feb 2017,06 Feb 2015,27 May 2013,"2012-177654 10 Aug 2012 JP
","B01D 61/02,C02F 1/04,C02F 1/08,C02F 1/28,C02F 1/44,C02F 1/62,C02F 9/00","HONDA MOTOR CO., LTD"
P00201300050,IDP000052233,,(PA) Diberi Paten,2013/04159,14 Nov 2013,25 Jan 2013,25 Jan 2013,"2012-021232 02 Feb 2012 JP
","B62J 37/00,B62J 99/00,F02M 35/16","HONDA MOTOR CO., LTD."
P00201000530,IDP000051563,,(PA) Dihapuskan,051.0657,24 Feb 2011,19 Aug 2010,19 Aug 2010,"2009-191786 21 Aug 2009 JP
",-,"HONDA MOTOR CO., LTD."
P00201100306,IDP000037964,,(PA) Diberi Paten,051.5428,22 Dec 2011,06 Jun 2011,06 Jun 2011,"2010-133121 10 Jun 2010 JP
",B62J 6/00,"HONDA MOTOR CO., LTD."
P00201100516,IDP000044374,,(PA) Diberi Paten,2012/01239,08 Mar 2012,25 Aug 2011,25 Aug 2011,"2010-197456 03 Sep 2010 JP
",F01L 13/00,"HONDA MOTOR CO., LTD."
P00201200562,IDP000040955,,(PA) Diberi Paten,2013/00657,28 Mar 2013,13 Jul 2012,13 Jul 2012,"2011-186231 29 Aug 2011 JP
","B62J 9/00,B62K 11/00,B62K 11/10,B62K 25/20","HONDA MOTOR CO., LTD."
P00201401688,IDP000058804,,(PA) Diberi Paten,2015/00098,29 Jan 2015,24 Mar 2014,24 Mar 2014,"2013-064120 26 Mar 2013 JP
","F16D 43/14,F16D 43/30,F16D 45/00,F16H 37/02","HONDA MOTOR CO., LTD."
P00201401715,IDP000062016,,(PA) Diberi Paten,2015/04615,16 Oct 2015,25 Mar 2014,25 Mar 2014,"2011-189188 31 Aug 2011 JP
",-,"HONDA MOTOR CO., LTD."
P00201000405,IDP000035854,,(PA) Diberi Paten,051.0423,10 Feb 2011,25 Jun 2010,25 Jun 2010,"2009-177417 30 Jul 2009 JP
",F16H 9/18,"HONDA MOTOR CO., LTD."
P00201000412,IDP000036651,,(PA) Dihapuskan,051.0163,13 Jan 2011,30 Jun 2010,30 Jun 2010,"2009-161562 08 Jul 2009 JP
","B60W 10/08,B60W 20/00,B62M 23/02,B62M 7/12","HONDA MOTOR CO., LTD."
P00201100004,IDP000036759,,(PA) Diberi Paten,051.3345,14 Jul 2011,04 Jan 2011,04 Jan 2011,"2010-002797 08 Jan 2010 JP
","B62J 6/00,B62J 7/02,B62K 11/14,F21V 33/00","HONDA MOTOR CO., LTD."
P00201000741,IDP000036131,,(PA) Dihapuskan,051.2558,09 Jun 2011,23 Nov 2010,23 Nov 2010,"2009-269486 27 Nov 2009 JP
",B05C 11/02,"HONDA MOTOR CO., LTD."
P00201401430,,-,(PA) Dianggap Ditarik Kembali (Direktur),2015/01390,17 Apr 2015,,-,"2011-200022 13 Sep 2011 JP
","B60Q 1/40,H01H 25/04,H01H 3/18","HONDA MOTOR CO., LTD."
P00201500230,IDP000062871,,(PA) Diberi Paten,2017/01438,24 Feb 2017,15 Jan 2015,15 Jan 2015,"2014-006377 17 Jan 2014 JP
","B62J 99/00,B62M 7/02,F02D 35/00","HONDA MOTOR CO., LTD."
P00201505781,IDP000054581,,(PA) Diberi Paten,2017/03260,31 Mar 2017,16 Sep 2015,28 Mar 2013,"- - -
","B62J 9/00,B62J 99/00","HONDA MOTOR CO., LTD."
P00201505879,IDP000059167,,(PA) Diberi Paten,2016/00356,29 Jan 2016,21 Sep 2015,26 Mar 2014,"2013-069155 28 Mar 2013 JP
","G08G 1/01,G08G 1/13,G08G 1/137,G09B 29/00","HONDA MOTOR CO., LTD."
P00201400005,IDP000053315,,(PA) Diberi Paten,2014/05147,11 Dec 2014,02 Jan 2014,10 Jul 2012,"2011-152570 11 Jul 2011 JP
","B62J 9/00,B62K 11/04,B62K 11/06","HONDA MOTOR CO., LTD."
P00201701898,IDP000069719,,(PA) Diberi Paten,2017/13844,29 Dec 2017,24 Mar 2017,24 Mar 2017,"2016-059921 24 Mar 2016 JP
","B62K 11/04,B62K 11/08","HONDA MOTOR CO., LTD."
