Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201706349,IDP000066642,,(PA) Diberi Paten,2018/01180,02 Feb 2018,20 Sep 2017,04 Nov 2015,"JP2015-033025 23 Feb 2015 JP
","C22C 21/02,C22F 1/00,C22F 1/043,F02F 1/00,F02F 1/20",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201706350,IDP000070126,,(PA) Diberi Paten,2018/01181,02 Feb 2018,20 Sep 2017,04 Nov 2015,"JP 2015-033024 23 Feb 2015 JP
","C22C 21/02,C22F 1/00,C22F 1/043,F02F 1/00,F02F 1/20",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201801480,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/10377,21 Sep 2018,,-,"2017-036624 28 Feb 2017 JP
","B60T 8/36,B62K 19/38,B62L 3/02",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201801481,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/10499,28 Sep 2018,,-,"2017-036625 28 Feb 2017 JP
",B62J 17/02,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201806657,,-,(PA) Persetujuan Direktur untuk Diberi,2018/10896,05 Oct 2018,,-,"JP 2016-019973 04 Feb 2016 JP
",-,Yamaha Hatsudoki Kabushiki Kaisha
P00201801113,IDP000071861,,(PA) Diberi Paten,2018/07769,27 Jul 2018,14 Feb 2018,12 Jul 2016,"JP 2015-153134 03 Aug 2015 JP
",-,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201508841,IDP000065155,,(PA) Pemberitahuan Informasi Pemeliharaan (Pertama & Kedua),2016/05260,23 Sep 2016,30 Dec 2015,30 Jun 2014,"2013-138475 01 Jul 2013 JP
","B62K 19/38,B62K 5/08,B62K 5/02,B62K 5/05",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201704747,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/00572,19 Jan 2018,,-,"2015-077744 06 Apr 2015 JP
","B62M 7/02,F01N 11/00,F01N 3/20,F01N 3/24,F01N 3/28,F02D 41/14,F01N 13/00,F01N 13/08,F01N 13/10",Yamaha Hatsudoki Kabushiki Kaisha
PID201802629,,-,(PA) Pemeriksa Substantif,2018/11581,25 Oct 2018,,-,"2018-033155 27 Feb 2018 JP
",B60T 1/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201806095,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/10683,05 Oct 2018,,-,"2016-009152 20 Jan 2016 JP
","H02P 9/04,H02K 7/18",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201706351,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/01182,02 Feb 2018,,-,"JP 2015-033026 23 Feb 2015 JP
","C22C 21/02,C22F 1/00,C22F 1/043,F01P 1/02,F02F 1/00,F02F 1/06,F02F 1/20",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201503695,IDP000068237,,(PA) Diberi Paten,2017/02627,17 Mar 2017,18 Jun 2015,19 Dec 2013,"JP 2012-277220 19 Dec 2012 JP
","B62K 5/027,B62K 5/05,B62K 5/08,B62K 5/10",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201801150,IDP000071662,,(PA) Diberi Paten,2018/09846,07 Sep 2018,14 Feb 2018,14 Feb 2018,"2017-029178 20 Feb 2017 JP
","B62K 11/04,B62M 7/04,F02B 61/02,F02P 7/02,F02P 15/00,F02P 3/00,F02P 13/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201801823,,-,(PA) Ketua Kelompok Pemeriksa Substantif,2018/10442,28 Sep 2018,,-,"JP 2017-237769 12 Dec 2017 JP
","B60Q 1/00,B60Q 1/20",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201900166,,-,(PA) Pemeriksa Substantif,2019/00493,25 Jan 2019,,-,"2016-152238 02 Aug 2016 JP
","F02D 29/02,F02D 29/06,F02D 45/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201700777,IDP000062451,,(PA) Diberi Paten,2017/13282,08 Dec 2017,03 Feb 2017,03 Jul 2015,"2014-138363 04 Jul 2014 JP
","F01N 3/00,F02D 35/00,F01N 13/00,F01N 13/08",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201700782,IDP000064651,,(PA) Pemberitahuan Informasi Pemeliharaan (Pertama & Kedua),2017/13231,08 Dec 2017,03 Feb 2017,03 Jul 2015,"2014-138385 04 Jul 2014 JP
","B62M 7/02,F01N 3/20,F01N 3/24,F01N 3/28,F01N 13/08",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201606814,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/04532,27 Apr 2018,,-,"2015-203543 15 Oct 2015 JP
",F02F 1/24,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201701445,IDP000064060,,(PA) Diberi Paten,2017/13543,15 Dec 2017,06 Mar 2017,24 Apr 2015,"2014-163074 08 Aug 2014 JP
",F02M 25/08,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201902232,,-,(PA) Pemeriksa Substantif,2019/07300,04 Oct 2019,,-,"2018-048706 16 Mar 2018 JP
",B62J 99/00,YAMAHA HATSUDOKI KABUSHIKI KAISH
PID201806527,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/01434,22 Feb 2019,,-,"- - -
","B62K 19/38,B62L 3/08",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201901977,,-,(PA) Pemeriksa Substantif,2019/06814,13 Sep 2019,,-,"2018-040627 07 Mar 2018 JP
","B62K 21/00,B62K 21/12",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201806414,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/01558,01 Mar 2019,,-,"2018-040656 07 Mar 2018 JP
",B60W 20/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201801111,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/07768,27 Jul 2018,,-,"JP2015-153133 03 Aug 2015 JP
",-,YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201707861,IDP000071940,,(PA) Diberi Paten,2018/05691,31 May 2018,06 Nov 2017,06 Nov 2017,"2016-219079 09 Nov 2016 JP
","B62M 7/12,B62K 11/10",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201705737,IDP000062667,,(PA) Diberi Paten,2018/05875,08 Jun 2018,29 Aug 2017,29 Aug 2017,"2016-219018 09 Nov 2016 JP
","F01L 1/02,F01M 9/10,F16H 7/18",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201806496,IDP000071314,,(PA) Diberi Paten,2019/01695,08 Mar 2019,24 Aug 2018,24 Aug 2018,"2017-163564 28 Aug 2017 JP
","F01N 13/00,F01N 1/02,F01N 3/28",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201802869,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/08871,16 Aug 2018,,-,"2016-145914 26 Jul 2016 JP
","A47C 31/02,B32B 27/18,B60N 2/58,B41J 2/01,B62J 1/12",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201707863,,-,(PA) Pemeriksa Substantif,2018/05692,31 May 2018,,-,"2016-219081 09 Nov 2016 JP
","F01M 1/02,B62K 11/00,B62J 31/00,F02F 7/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201707882,IDP000070483,,(PA) Diberi Paten,2018/09040,16 Aug 2018,07 Nov 2017,07 Nov 2017,"2016-219065 09 Nov 2016 JP
","B60Q 1/00,B60Q 1/04,B60Q 1/28,B62K 21/02,B62K 11/04,B62J 6/02,B62J 17/02",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201901839,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/07514,18 Oct 2019,,-,"2018-042068 08 Mar 2018 JP
",F02D 41/06,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201901840,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/07090,27 Sep 2019,,-,"2018-037718 02 Mar 2018 JP
",F02D 41/06,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201901841,,-,(PA) Pemeriksa Substantif,2019/07091,27 Sep 2019,,-,"2018-042068 08 Mar 2018 JP
",H02P 9/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201703844,,-,(PA) Ketua Kelompok Pemeriksa Substantif,2018/00242,12 Jan 2018,,-,"2015-196668 02 Oct 2015 JP
","B60L 11/10,H02K 21/24,H02P 9/04",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201805315,IDP000072409,,(PA) Diberi Paten,2018/09659,31 Aug 2018,18 Jul 2018,20 Dec 2016,"2015-249476 22 Dec 2015 JP
","F01N 3/18,F01N 3/22,F01N 3/30,F01N 3/34,F02D 41/04,F02D 41/22,F02D 43/00,F02D 45/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201703846,IDP000069068,,(PA) Diberi Paten,2018/00245,12 Jan 2018,15 Jun 2017,24 Nov 2015,"JP 2015-196668 02 Oct 2015 JP
","B60L 11/10,H02K 21/24,H02P 9/04",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201703843,IDP000062825,,(PA) Ketua Kelompok Pemeriksa Substantif,2018/00240,12 Jan 2018,15 Jun 2017,24 Nov 2015,"2014-237372 25 Nov 2014 JP
",B60K 1/02,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201508839,IDP000062541,,(PA) Diberi Paten,2016/05229,23 Sep 2016,30 Dec 2015,11 Jun 2015,"2014-256382 18 Dec 2014 JP
","B62J 6/02,B62K 21/02",YAMAHA HATSUDOKI KABUSHIKI KAISHA
Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201600079,IDP000066571,,(PA) Diberi Paten,2017/04554,05 May 2017,07 Jan 2016,06 Jun 2014,"2013-122172 10 Jun 2013 JP
","B32B 1/00,B32B 27/08,B32B 27/32,B32B 27/34,B32B 3/02,B32B 7/02,B62J 23/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201606541,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2017/07709,21 Jul 2017,,-,"2015-194211 30 Sep 2015 JP
",-,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201900509,,-,(PA) Pelayanan Teknis,2019/05848,09 Aug 2019,,-,"JP 2018-009364 24 Jan 2018 JP
",-,Yamaha Hatsudoki Kabushiki Kaisha
P00201705566,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/00961,02 Feb 2018,,-,"JP 2015-016396 30 Jan 2015 JP
","F01N 3/24,F02D 41/18,F02D 45/00,F02D 9/10",Yamaha Hatsudoki Kabushiki Kaisha
P00201806656,IDP000073026,,(PA) Pembuatan Sertifikat,2018/10895,05 Oct 2018,29 Aug 2018,01 Feb 2017,"JP 2016-019983 04 Feb 2016 JP
",-,Yamaha Hatsudoki Kabushiki Kaisha
P00201704745,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/00570,19 Jan 2018,,-,"2014-256983 19 Dec 2014 JP
","B62M 7/02,F01N 3/24,F01N 3/28,F01N 13/08",Yamaha Hatsudoki Kabushiki Kaisha
P00201900811,,-,(PA) Pelayanan Teknis,2019/01014,08 Feb 2019,,-,"JP 2016-130311 30 Jun 2016 JP
","G08G 1/09,G08G 1/16",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201508834,IDP000050845,,(PA) Diberi Paten,2016/05034,09 Sep 2016,30 Dec 2015,30 Jan 2015,"2014-017268 31 Jan 2014 JP
",B62K 5/05,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201508584,IDP000059565,,(PA) Diberi Paten,2016/05097,09 Sep 2016,18 Dec 2015,18 Dec 2015,"JP 2015-004669 14 Jan 2015 JP
","B62J 99/00,F02D 41/08,F02D 41/14,F02D 41/18,F02D 9/02",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201704732,IDP000063525,,(PA) Diberi Paten,2018/00590,19 Jan 2018,19 Jul 2017,18 Dec 2015,"2014-256985 19 Dec 2014 JP
","B62M 7/02,F01N 11/00,F01N 3/20,F01N 3/24,F01N 3/28,F02D 41/14,F01N 13/00,F01N 13/08,F01N 13/10,F01N 13/14",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201704404,IDP000064819,,(PA) Pemberitahuan Informasi Pemeliharaan (Pertama & Kedua),2018/00442,19 Jan 2018,07 Jul 2017,20 Apr 2016,"2015-091475 28 Apr 2015 JP
","F01L 1/047,F01L 3/24,F01M 11/02,F01M 9/10",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201805577,,-,(PA) Pemeriksa Substantif,2019/00869,01 Feb 2019,,-,"2017-146917 28 Jul 2017 JP
",B62K 11/02,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201407555,,-,(PA) Ditarik Kembali oleh Pemohon,2016/05389,30 Sep 2016,,-,"JP 2013-250980 04 Dec 2013 JP
","F02D 17/00,F02D 29/02,F02D 29/06,F02D 41/04,F02D 45/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201407413,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2015/04422,02 Oct 2015,,-,"2014-056932 19 Mar 2014 JP
",-,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201606360,IDP000064933,,(PA) Pemberitahuan Informasi Pemeliharaan (Pertama & Kedua),2017/07485,14 Jul 2017,23 Sep 2016,16 Mar 2015,"2014-060804 24 Mar 2014 JP
","B62K 5/05,B62K 5/10",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201606365,IDP000060963,,(PA) Diberi Paten,2017/07477,14 Jul 2017,23 Sep 2016,16 Mar 2015,"2014-060199 24 Mar 2014 JP
","B62J 99/00,B62K 21/12,B62K 23/02,B62K 5/00,B62K 5/027,B62K 5/05,B62K 5/08,B62K 5/10",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201405867,IDP000058153,,(PA) Diberi Paten,2015/00991,20 Mar 2015,29 Sep 2014,29 Sep 2014,"2013-212056 09 Oct 2013 JP
","B60K 15/00,B62J 35/00,B62J 37/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201508610,IDP000057379,,(PA) Diberi Paten,2017/04317,28 Apr 2017,18 Dec 2015,06 Jun 2014,"JP 2013-140159 03 Jul 2013 JP
","F02D 41/00,F02D 41/04,F02D 41/34,F02N 11/08,F02N 99/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201508587,IDP000066963,,(PA) Diberi Paten,2017/04298,28 Apr 2017,18 Dec 2015,06 Jun 2014,"JP 2013-140158 03 Jul 2013 JP
","F02D 41/00,F02D 41/04,F02D 41/22,F02D 41/34,F02N 99/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201704828,,-,(PA) Persetujuan Direktur untuk Diberi,2018/05225,18 May 2018,,-,"2016-189544 28 Sep 2016 JP
",B62K 21/22,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201508830,IDP000064255,,(PA) Pemberitahuan Informasi Pemeliharaan (Pertama & Kedua),2016/05005,02 Sep 2016,30 Jan 2015,30 Jan 2015,"2014-017255 31 Jan 2014 JP
","B62K 5/027,B62K 5/05,B62K 5/10",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201700234,IDP000068325,,(PA) Diberi Paten,2017/12985,30 Nov 2017,13 Jan 2017,15 Jun 2015,"2014-123695 16 Jun 2014 JP
","B41M 1/28,B41M 5/00,B41M 5/382",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201708333,,-,(PA) Ketua Kelompok Pemeriksa Substantif,2018/05915,08 Jun 2018,,-,"2015-091674 28 Apr 2015 JP
","F16H 57/02,F16H 59/70,F16H 61/02,F16H 61/12,F16H 63/42",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201608944,IDP000062565,,(PA) Diberi Paten,2018/01599,16 Feb 2018,23 Dec 2016,23 Dec 2016,"2015-256965 28 Dec 2015 JP
","F01M 1/06,F01M 11/02",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201804841,IDP000071829,,(PA) Diberi Paten,2018/09427,31 Aug 2018,05 Jul 2018,09 Dec 2016,"2015-242384 11 Dec 2015 JP
","G09B 19/00,G09B 9/052,G09B 9/058",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201703380,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/00129,12 Jan 2018,,-,"2016-114061 08 Jun 2016 JP
",-,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201700235,IDP000073165,,(PA) Pembuatan Sertifikat,2017/12986,30 Nov 2017,13 Jan 2017,22 Apr 2015,"2014-123695 16 Jun 2014 JP
",B60B 21/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201508836,IDP000060758,,(PA) Diberi Paten,2017/04401,28 Apr 2017,30 Dec 2015,30 Jan 2015,"2014-017276 31 Jan 2014 JP
","B62J 17/06,B62J 99/00,B62K 5/05",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201608941,IDP000062138,,(PA) Diberi Paten,2018/01598,16 Feb 2018,23 Dec 2016,23 Dec 2016,"2015-253273 25 Dec 2015 JP
",F01M 11/03,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201604351,,-,(PA) Pemeriksa Substantif,2017/14042,29 Dec 2017,,-,"- - -
",-,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201507112,IDP000059147,,(PA) Diberi Paten,2016/05945,04 Nov 2016,02 Nov 2015,02 Nov 2015,"2014-226061 06 Nov 2014 JP
","B62J 1/28,B62J 17/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201501311,IDP000051618,,(PA) Dihapuskan,2017/01596,03 Mar 2017,05 Mar 2015,17 Sep 2013,"JP 2012-202935 14 Sep 2012 JP
","G01D 5/245,G01L 3/14",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201703357,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/00114,12 Jan 2018,,-,"201610375276.7 31 May 2016 CN
",-,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201704750,IDP000071365,,(PA) Diberi Paten,2018/00575,19 Jan 2018,19 Jul 2017,10 Dec 2015,"2014-258916 22 Dec 2014 JP
","F01N 3/20,F01N 3/28,F02D 17/00,F02D 29/02,F02D 41/14,F02D 43/00,F02D 45/00,F02D 9/10,F02P 5/152",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201700058,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2017/12937,30 Nov 2017,,-,"2016-001211 06 Jan 2016 JP
",B62J 35/00,YAMAHA HATSUDOKI KABUSHIKI KAISHA.
P00201607451,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2017/08268,04 Aug 2017,,-,"2015-013254 27 Jan 2015 JP
","B60W 10/02,B60W 10/04,B60W 10/06,F02D 29/02,F16D 43/04,F16D 43/18,B60W 30/02",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201801034,IDP000071661,,(PA) Diberi Paten,2018/09896,07 Sep 2018,12 Feb 2018,12 Feb 2018,"2017-024375 13 Feb 2017 JP
","F02F 1/24,F01P 3/16,F01P 3/14,F01P 3/02,F02F 1/38,F02F 1/40",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201503883,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2016/04082,24 Jun 2016,,-,"2013-168421 14 Aug 2013 JP
","F02N 11/04,H02K 21/22,H02K 29/03,H02K 7/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201604349,,-,(PA) Ketua Kelompok Pemeriksa Substantif,2018/00923,26 Jan 2018,,-,"2015-134515 03 Jul 2015 TH
","H01L 33/00,H05B 33/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201507026,IDP000058367,,(PA) Diberi Paten,2017/04026,21 Apr 2017,29 Oct 2015,11 Dec 2014,"JP 2014-240804 28 Nov 2014 JP
",H02P 6/20,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201704402,IDP000067862,,(PA) Diberi Paten,2018/05649,25 May 2018,07 Jul 2017,07 Jul 2017,"2016-206127 20 Oct 2016 JP
",F01P 3/08,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201704403,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/05651,25 May 2018,,-,"2016-206126 20 Oct 2016 JP
","B60K 6/485,F01P 1/06,F01P 11/10,F01P 5/06,F02N 11/04,H02K 11/215,H02K 3/52,H02K 7/00,H02K 7/14,H02K 7/18",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201701705,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/05644,25 May 2018,,-,"2016-055800 18 Mar 2016 JP
",-,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201700780,IDP000068326,,(PA) Diberi Paten,2017/13227,08 Dec 2017,03 Feb 2017,03 Jul 2015,"2014-138376 04 Jul 2014 JP
","B62M 7/02,F01N 3/20,F01N 3/24,F01N 3/28,F01N 13/08",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201606539,IDP000069253,,(PA) Diberi Paten,2017/07726,21 Jul 2017,29 Sep 2016,29 Sep 2016,"2015-194214 30 Sep 2015 JP
","B60R 25/021,B62H 5/06,B62K 21/18,B62K 5/027,B62K 5/05,B62K 5/08,B62K 5/10",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201404920,IDP000062007,,(PA) Diberi Paten,2015/05450,04 Dec 2015,20 Aug 2014,20 Aug 2014,"JP 2013-177448 29 Aug 2013 JP
",F16G 5/10,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201703845,IDP000067609,,(PA) Diberi Paten,2018/00244,12 Jan 2018,15 Jun 2017,24 Nov 2015,"2015-196667 02 Oct 2015 JP
","B60L 11/10,H02K 21/24,H02P 9/04",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201508842,IDP000064833,,(PA) Pemberitahuan Informasi Pemeliharaan (Pertama & Kedua),2016/05254,23 Sep 2016,30 Dec 2015,30 Jun 2014,"2013-138477 01 Jul 2013 JP
","B62L 3/08,F16D 65/00,B62K 5/05",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201800971,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/07774,27 Jul 2018,,-,"2015-158326 10 Aug 2015 JP
","F16H 63/18,F16D 11/10,F16H 63/30",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201608946,,-,(PA) Ditarik Kembali oleh Pemohon,2017/08489,04 Aug 2017,,-,"2014-109307 27 May 2014 JP
",B60B 1/08,YAMAHA HATSUDOKI KABUSHIKI KAISHA
Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201604354,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2017/06918,22 Jun 2017,,-,"2015-138976 10 Jul 2015 JP
",-,YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201807834,IDP000071558,,(PA) Diberi Paten,2018/11169,12 Oct 2018,03 Oct 2018,06 Apr 2017,"JP 2016-076545 06 Apr 2016 JP
","B60W 40/112,B62J 99/00,G01C 19/00,G01P 15/08,G01P 15/09","YAMAHA HATSUDOKI KASUSHIKI
KAISHA"
PID201707881,IDP000071932,,(PA) Diberi Paten,2018/05704,31 May 2018,07 Nov 2017,07 Nov 2017,"2016-219064 09 Nov 2016 JP
","B60Q 3/225,B60Q 3/30,B62K 19/46,B62K 11/04,B62J 6/00,B62J 1/12",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201905507,,-,(PA) Pelayanan Teknis,2020/00015,10 Jan 2020,,-,"2018-126063 02 Jul 2018 JP
","B62J 1/28,B62J 99/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201901837,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/07191,04 Oct 2019,,-,"2018-036371 01 Mar 2018 JP
","F16H 57/021,F16H 57/027",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201708246,IDP000073482,,(PA) Pembuatan Sertifikat,2018/06312,29 Jun 2018,20 Nov 2017,20 Nov 2017,"2016-225749 21 Nov 2016 JP
","F01L 13/00,F01L 1/18",YAMAHA HATSUDOKI KABUSHIKI KAISHA
P00201706599,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/04970,18 May 2018,,-,"201610875337.6 30 Sep 2016 CN
","B62J 1/00,B62J 17/00,B62J 6/04",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201905504,,-,(PA) Pelayanan Teknis,2020/00013,10 Jan 2020,,-,"2018-126062 02 Jul 2018 JP
","B62J 23/00,B62J 25/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201900618,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/06588,06 Sep 2019,,-,"2018-024374 14 Feb 2018 JP
","B62J 9/00,B62J 1/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201900620,,-,(PA) Pelayanan Teknis,2020/00005,10 Jan 2020,,-,"2018-024374 14 Feb 2018 JP
","B62K 19/46,B62J 1/12,B62K 11/10,B62K 19/30",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201707638,IDP000064707,,(PA) Pemberitahuan Informasi Pemeliharaan (Pertama & Kedua),2018/05683,31 May 2018,30 Oct 2017,30 Oct 2017,"2016-213084 31 Oct 2016 JP
","B60T 8/36,B62K 19/38",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201802868,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/08870,16 Aug 2018,,-,"2016-145915 26 Jul 2016 JP
","B32B 27/18,A47C 31/02,B41J 2/01,B62J 1/12,B60N 2/58",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201905502,,-,(PA) Pelayanan Teknis,2019/07919,08 Nov 2019,,-,"2016-255925 28 Dec 2016 JP
","B60T 17/00,B60T 1/00",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201708393,IDP000070841,,(PA) Diberi Paten,2018/06310,29 Jun 2018,24 Nov 2017,24 Nov 2017,"2016-230194 28 Nov 2016 JP
","B62K 11/04,B62K 19/38,B62M 7/04",YAMAHA HATSUDOKI KABUSHIKI KAISHA
PID201708673,IDP000070842,,(PA) Diberi Paten,2018/06430,06 Jul 2018,04 Dec 2017,04 Dec 2017,"2016-235934 05 Dec 2016 JP
","G01P 3/44,B62M 9/16,B62M 7/02,B62L 1/00,B62K 25/28,B62K 19/38,B62J 99/00,B62J 15/00,B60T 8/32,B60T 8/17",YAMAHA HATSUDOKI KABUSHIKI KAISHA
